Supplier,Model,SerialNumber,Condition,Note,ReceivedDate,StockStatus
39,GLC-TE#Z,AVC22132AT9,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC22132ASL,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC22102HPT,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC22132FC0,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC22132ATC,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC22132KP7,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC195321GX,USEB,"wh by viet
return from Halgroup",1587574800,1
39,GLC-TE#Z,AVC19442142,USEB,"wh by viet
return from Halgroup",1587574800,1
39,AIR-PWRINJ4,DCA165216VE,NIB,wh by viet,1587574800,1
39,WS-C3560X-48P-L,FDO1437P0UQ,USEB,wh by Nam,1587574800,1
39,WS-C3560X-48P-L,FDO1727H1JC,USEB,wh by Nam,1587574800,1
39,C3KX-PWR-715WAC,LIT143804BT,USEB,wh by Nam,1587574800,0
39,C3KX-PWR-715WAC,DCB2020A0CV,USEB,wh by Nam,1587574800,0
39,C3KX-NM-1G,FDO14371JEY,USEB,wh by Nam,1587574800,1
39,C3KX-NM-1G,FDO14371K1Q,USEB,wh by Nam,1587574800,1
39,CP-PWR-CUBE-4,DAB15164AF0,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB1517419Z,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB15164E3D,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB151648BP,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB151742V8,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB15164DX2,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB15164E3Q,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB151742PJ,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB15164E42,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB151742UA,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB151742M2,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB180841AC,USEB,wh by viet,1587574800,1
39,CP-PWR-CUBE-4,DAB154442Z2,USEB,wh by viet,1587574800,1
39,WS-C3560X-48P-L,FDO1440K111,USEB,wh by Nam,1587574800,1
39,WS-C3560X-48P-L,FDO2023F0GL,USEB,wh by Nam,1587574800,1
39,C3KX-PWR-715WAC,LIT14410J5Y,USEB,wh by Nam,1587574800,0
39,C3KX-PWR-715WAC,LIT195212YX,USEB,wh by Nam,1587574800,1
39,C3KX-NM-1G,FDO14390TUN,USEB,wh by Nam,1587574800,1
39,C3KX-NM-1G,FDO20271YJ1,USEB,wh by Nam,1587574800,1
39,WS-C3560X-48P-L,FDO1437K05Y,USEB,wh by Nam,1587574800,1
39,C3KX-PWR-715WAC,LIT14370QEJ,USEB,wh by Nam,1587574800,1
39,C3KX-NM-1G,FDO14371HNE,USEB,wh by Nam,1587574800,1
39,WS-C3560X-48P-L,FDO1738R2W0,USEB,wh by Nam,1587574800,1
39,C3KX-PWR-715WAC,DCB1734A5J2,USEB,wh by Nam,1587574800,1
39,C3KX-NM-1G,FDO17130B6D,USEB,wh by Nam,1587574800,1
39,C2960X-STACK,FOC19203E1R,USEB,wh by Nam---Model Note:V01,1587574800,1
39,C2960X-STACK,FOC19211RWV,USEB,wh by Nam---Model Note:V01,1587574800,1
39,C2960X-STACK,FOC19211RU1,USEB,wh by Nam---Model Note:V01,1587574800,1
39,C2960X-STACK,FOC19211Q39,USEB,wh by Nam---Model Note:V01,1587574800,1
39,C2960X-STACK,FOC19203E33,USEB,wh by Nam---Model Note:V01,1587574800,1
39,C2960X-STACK,FOC19220LUC,USEB,wh by Nam---Model Note:V01,1587574800,1
39,AIR-PWRINJ4,DCA1543133J,USEB,"wh by viet
from: powerroy
PACKB0576 buy@",1587661200,0
39,AIR-PWRINJ4,DCA15431369,USEB,"wh by viet
from: powerroy
PACKB0576 buy@",1587661200,0
39,AIR-PWRINJ4,DCA155311P0,USEB,"wh by viet
from: powerroy
PACKB0576 buy@",1587661200,0
39,AIR-PWRINJ4,DCA142410BG,USEB,"wh by viet
from: powerroy
PACKB0576 buy@",1587661200,1
39,AIR-PWRINJ4,DCA153410Y6,USEB,"wh by viet
from: powerroy
PACKB0576 buy@",1587661200,1
39,SGE2010P-AU,DNI1419B87N,USEB,"wh by viet
from: techelec21
PACKB0577 buy@",1587661200,1
39,WS-C2960-48PST-S,FCQ1709Y5S4,USEB,"wh by viet 8.1.10.1.C
from: dv.computers
PACKB0577 buy@",1587661200,0
39,WS-C2960-48PST-S,FCQ1709Y5P8,USEB,"wh by viet
from: dv.computers
PACKB0577 buy@

8.1.10.1.C",1587661200,0
39,WS-C2960-48PST-S,FCQ1647X75P,USEC,"wh by viet
from: dv.computers
PACKB0577 buy@
Poe port 7/11/24/34/35 not working",1587661200,1
39,WS-C2960-48PST-S#KEEP,FCQ1709Y5NP,USEB,"wh by viet
from: dv.computers
PACKB0577 buy@",1587661200,1
39,WS-C2960CX-8TC-L,FOC2347L5U7,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5U3,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5T7,NIB,"8.2.6.2.B; 11/05/2020
---wh by viet---8.2.6.2.B",1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5KC,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5JR,NIB,wh by viet---8.2.5.2.C,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5U5,NIB,wh by viet---8.2.5.2.C,1587661200,0
39,WS-C2960CX-8TC-L,FOC2341T1E4,NIB,wh by viet---8.2.7.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5QQ,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5CW,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5U8,NIB,wh by viet---8.2.7.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2341T100,NIB,"8.2.6.2.B; 11/05/2020
---wh by viet---8.2.6.2.B",1587661200,0
39,WS-C2960CX-8TC-L,FOC2341T18B,NIB,wh by viet---8.2.7.2.A,1587661200,0
39,WS-C2960CX-8TC-L,FOC2347L5TK,NIB,wh by viet---8.2.6.2.A,1587661200,0
39,WS-C3560X-48P-L,FDO1643H1JL,USEB,wh by Nam,1587661200,1
39,C3KX-PWR-715WAC,DTN1646K154,USEB,wh by Nam,1587661200,1
39,C3KX-NM-1G,FDO16271NFB,USEB,wh by Nam,1587661200,1
39,WS-C3560X-48P-L,FDO1626P0YS,USEB,wh by Nam,1587661200,1
39,C3KX-PWR-715WAC,LIT14410J3J,USEB,wh by Nam,1587661200,0
39,C3KX-NM-1G,FDO16271N90,USEB,wh by Nam,1587661200,1
39,GLC-T=,AGM19154797,NIB,"8.BOX.0100; 24/04/2020
---Add by stock-check",1587703615,1
39,GLC-T=,AGM191546EK,NIB,"8.BOX.0100; 24/04/2020
---Add by stock-check",1587703617,1
39,8.BOX.0100,8.BOX.0100,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587703701,1
39,8.BOX.0101,8.BOX.0101,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587704092,1
39,8.BOX.0102,8.BOX.0102,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587704511,1
39,8.BOX.0104,8.BOX.0104,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587705322,1
39,8.BOX.0105,8.BOX.0105,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587705691,1
39,WS-C3560X-48P-L,FDO1652P0LK,USEB,wh by Khang,1587661200,1
39,WS-C3560X-48P-L,FDO1813H0P9,USEB,wh by Khang,1587661200,1
39,C3KX-PWR-715WAC,LIT14510KVU,USEB,wh by Khang,1587661200,0
39,C3KX-PWR-715WAC,LIT18030828,USEB,wh by Khang,1587661200,0
39,C3KX-NM-1G,FDO17391MAD,USEB,wh by Khang,1587661200,1
39,C3KX-NM-1G,FDO17130CDJ,USEB,wh by Khang,1587661200,1
39,GLC-T=,AGM191546M6,USEB,"8.BOX.0106; 24/04/2020
---Add by stock-check",1587706064,1
39,8.BOX.0106,8.BOX.0106,USEB,"8.3.2.1.B; 24/04/2020
---Add by stock-check",1587706097,1
39,WS-C3750G-48PS-E,FOC1208Z4FF,USEC,wh by Naam---Model Note:V06---Poe port 1/2/3/4/12/15 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1335Z654,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1221Y2BZ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1135Y2HT,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1225W5ZL,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,58BFEA229E80,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,0014A82E8E80,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1352W562,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,0023ACDF3900,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1343Y0TU,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC0947Y1VP,USEC,wh by Naam---Model Note:V06---Port 26/22/34 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1242W1SH,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1405Y07N,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1343Y68J,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1051Y5Y5,USEC,wh by Naam---Model Note:V06---Poe port 43 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1225W5X9,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1041ZB4M,USEC,wh by Naam---Model Note:V06---Poe port 43 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1206Y0GZ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1038Z6N0,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1135Y2KQ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1342W487,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1046Y333,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1045Z699,USEB,wh by Naam---Model Note:V06---poe port 3 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1402Y13W,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1241W3TD,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1012Y159,USEC,wh by Naam---Model Note:V06---Poe port 4 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FDO1120Y3NQ,USEB,wh by Naam---| Model Note:V06|,1587661200,0
39,WS-C3750G-48PS-E ,FOC1207Y49Y,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1211Z6YC,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1221Y1E7,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1148Y5MA,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1221Y1G8,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1206Y0K9,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1418Y3YX,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1221Y1GQ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC0844U04L,USEC,wh by Naam---Model Note:V06---Poe port 21 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1206Y0HR,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1225W5ZS,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1219W0XP,USEC,wh by Naam---Model Note:V06---Poe port 19 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1345Z4UW,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750-48PS-E,CAT1051ZGMK,USEB,wh by Naam---Model Note:V06---many poe ports faulty,1587661200,1
39,WS-C3750G-48PS-E,FOC1211Z6Y2,USEC,wh by Naam---Model Note:V06---poe port 7 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1242W1LJ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1221Y1DZ,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E,FOC1219W0WH,USEC,wh by Naam---Model Note:V06---Poe port 43 faulty,1587661200,1
39,WS-C3750G-48PS-E ,FOC1322W3P2,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1343Y0TA,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1225W61G,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,WS-C3750G-48PS-E ,FOC1116Z85G,USEB,wh by Naam---| Model Note:V06|,1587661200,1
39,C887VAMG+7-K9,FGL174128G7,USEB,wh by Nam,1587661200,1
39,C887VAMG+7-K9,FGL174127UC,USEB,wh by Nam,1587661200,1
39,C887VAMG+7-K9,FGL182923YC,USEB,wh by Nam,1587661200,1
39,C887VAMG+7-K9,FTX1643853A,USEB,wh by Nam,1587661200,1
39,C887VAMG+7-K9,FGL182923XK,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL182923Y2,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL182923YJ,USEB,wh by Khang,1587920400,1
39,J9731A,SG49FM12GS,USEB,wh by viet,1587920400,0
39,C930C,2010LZ52QPY9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPS9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPN9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPX9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPT9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPV9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPK9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPQ9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPU9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPP9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPW9,NIB,wh by viet,1587920400,0
39,C930C,2010LZ52QPR9,NIB,wh by viet,1587920400,0
39,C887VAMG+7-K9,FGL174128GU,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL18292419,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL1811234T,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL174128GV,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL18112353,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL1829240Z,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL174128G5,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL174127U1,USEB,wh by Khang,1587920400,1
39,C887VAMG+7-K9,FGL18292411,USEC,"wh by Khang
No face
Port damaged",1587920400,1
39,C887VAMG+7-K9,FGL174128G0,USEB,wh by Khang,1587920400,1
39,UCSC-PSU-650W,LIT162800J5,USEB,wh by viet,1587920400,0
39,UCSC-PSU-650W,LIT162800JG,USEB,wh by viet,1587920400,0
39,GLC-LH-SMD,OPM240208NH,USEA,"wh by viet
Pack6549
From:  zazoo54   Broadview Heights, Ohio",1587920400,1
39,GLC-LH-SMD,OPM240208NP,USEA,"wh by viet
Pack6549
From:  zazoo54   Broadview Heights, Ohio",1587920400,1
39,C3850-NM-2-10G,FOC192939SZ,USEB,"wh by viet
Pack6551
From:  ramz1415   Flowery Branch, Georgia",1587920400,1
39,SFP-10G-SR,JUR1926G6YF,USEB,"wh by viet
Pack6551
From:  ramz1415   Flowery Branch, Georgia",1587920400,1
39,MR42-HW,Q2KD-CHP7-VP5M,USEB,"wh by viet
Pack6556
From:  Talented",1587920400,0
39,MR42-HW,Q2KD-JT4U-DYKX,USEB,"8.3.1.1.B; 11/05/2020
---wh by viet
Pack6556
From:  Talented---8.3.1.1.B",1587920400,1
39,GLC-SX-MMD,AGA1638RR42,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0J7,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR3N,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JM,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R076,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JC,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0H2,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0J5,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JA,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0GJ,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JT,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR4A,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R074,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R07S,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R07T,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R075,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR4B,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R07W,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R080,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R07A,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR46,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JZ,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0HC,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R072,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0J1,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0HP,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR4D,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0GP,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0H5,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JF,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R082,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0HD,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JJ,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR3M,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JW,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JK,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R07Y,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R081,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0J0,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0GV,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JG,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0H1,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0HL,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0GY,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638RR48,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0K3,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JN,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0JD,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,GLC-SX-MMD,AGA1638R0HZ,NIB,"wh by viet
from: 9276lee
PACKB0578 buy@",1588006800,1
39,PWR-C1-1100WAC,DTN1907V1U2,USEA,wh by viet,1588006800,1
39,PWR-C1-1100WAC,DTN1907V1U1,USEA,wh by viet,1588006800,1
39,S170,FGL164240NU,USEB,"wh by viet
from: click*
PACKB0578 buy@",1588006800,1
39,C881W-A-K9,FTX1731867J,USEB,"wh by viet
from: click*
PACKB0578 buy@",1588006800,1
39,CISCO887VA-SEC-K9,FGL163426D1,USEB,"wh by viet
from: click*
PACKB0578 buy@",1588006800,1
39,CISCO881W-GN-A-K9,FTX160782ER,USEB,"wh by viet
from: click*
PACKB0578 buy@",1588006800,1
39,CISCO881W-GN-A-K9,FTX160782EU,USEB,"wh by viet
from: click*
PACKB0578 buy@",1588006800,0
39,ASR1001-X,FXS2245Q41Q,USEB,wh by viet,1588006800,0
39,ASR1001-X-PWR-AC,LIT22403QAT,USEB,wh by viet,1588006800,0
39,UCS-MR-X32G2RS-H,80AD01173192013F4D,USEA,wh by E,1588006800,1
39,UCS-MR-X32G2RS-H,802C0F18241CECE84A,USEA,wh by E,1588006800,1
39,UCS-MR-X32G2RS-H,0IIA207263613AC2A,USEA,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,CS6BA4062832DBC8C9,NIB,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,CS6BA4062832DBC621,NIB,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,C036A3062832E4E835,NIB,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,CS6BA4062832DBC80E,NIB,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,CS6BA4062832DBC9D2,NIB,wh by E,1588006800,1
39,UCS-MR-1X322RV-A,CS6BA4062832DBC550,NIB,wh by E,1588006800,1
39,C887VAMG+7-K9,FGL18112351,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL1811235H,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL174127TU,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL182923XQ,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL1811234J,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL1811234Y,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL182923Y1,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL182923Y6,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL174127UJ,USEB,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL1811234N,PART,"wh by Khang
DEAD cannot power up",1588006800,1
39,C887VAMG+7-K9,FGL174128G4,PART,wh by Khang,1588006800,1
39,C887VAMG+7-K9,FGL174128GS,PART,wh by Khang,1588006800,1
39,CISCO881G-K9,FTX152784NQ,USEB,,1587488400,0
39,WSP-Q40GLR4L,AVM2011M04E,USEB,,1587747600,1
39,ASA5505,JMX1722Z11U,USEB,,1587747600,1
39,C930C,1925LZ551LJ9,NIB,,1587747600,0
39,C930C,1925LZ552EH9,NIB,,1587747600,0
39,C930C,1925LZ552F29,NIB,,1587747600,0
39,C930C,1925LZ552DZ9,NIB,,1587747600,0
39,C930C,1925LZ551LM9,NIB,,1587747600,0
39,C930C,1925LZ552ED9,NIB,,1587747600,0
39,C930C,1925LZ552E09,NIB,,1587747600,0
39,C930C,1925LZ552EG9,NIB,,1587747600,0
39,C930C,1925LZ552EK9,NIB,,1587747600,0
39,C930C,1925LZ552EJ9,NIB,,1587747600,0
39,C930C,1925LZ552EA9,NIB,,1587747600,0
39,C930C,2010LZ52QPF9,NIB,,1587747600,0
39,C930C,2010LZ52QPH9,NIB,,1587747600,0
39,C930C,2010LZ52QPJ9,NIB,,1587747600,0
39,C930C,2010LZ52QPZ9,NIB,,1587747600,0
39,C930C,2010LZ52QQD9,NIB,,1587747600,0
39,C930C,2010LZ52QQC9,NIB,,1587747600,0
39,C930C,2010LZ52QQ19,NIB,,1587747600,0
39,C930C,2010LZ52QQ29,NOB,,1587747600,0
39,C930C,2010LZ52QEC9,NIB,,1587747600,0
39,C930C,2010LZ52QQ59,NIB,,1587747600,0
39,C930C,2010LZ52QPL9,NIB,,1587747600,0
39,C930C,2010LZ52QPM9,NIB,,1587747600,0
39,C930C,2010LZ52QPC9,NIB,,1587747600,0
39,C930C,2010LZ52QPG9,NIB,,1587747600,0
39,C930C,2010LZ52QP99,NIB,,1587747600,0
